FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.1683,1683,0,POINT (-58.15531416699997 -34.79105351499993),Estación Guillermo Enrique Hudson,Estación,Guillermo Enrique Hudson,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1684,1684,0,POINT (-57.937190784999984 -34.90303363299995),Parada Informática,Parada,Informática,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1685,1685,0,POINT (-57.92796728899998 -34.90890889499997),Parada Medicina,Parada,Medicina,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1686,1686,0,POINT (-57.950450873999955 -34.903699003999975),Estación La Plata,Estación,La Plata,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1687,1687,0,POINT (-64.97505366399997 -25.500403181999957),Estación Metán,Estación,Metán,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1688,1688,0,POINT (-63.912333831999945 -35.020880218999935),Estación Coronel Hilario Lagos,Estación,Coronel Hilario Lagos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1689,1689,0,POINT (-64.00660004799994 -35.30533957899996),Estación Ojeda,Estación,Ojeda,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1690,1690,0,POINT (-65.28938099899995 -36.18919486999994),Estación Loventuel,Estación,Loventuel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1691,1691,0,POINT (-62.889952118999986 -23.473042818999943),Estación Morillo,Estación,Morillo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1692,1692,0,POINT (-62.59693473599998 -23.61028972699995),Estación Los Blancos,Estación,Los Blancos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1693,1693,0,POINT (-62.07173345199993 -36.741459832999965),Estación La Manuela,Estación,La Manuela,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1694,1694,0,POINT (-68.15282092299998 -33.25581813399998),Estación Santa Rosa,Estación,Santa Rosa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1695,1695,0,POINT (-68.35639639699997 -33.15518058599997),Estación Alto Verde,Estación,Alto Verde,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1696,1696,0,POINT (-68.41179486199997 -33.12512856999996),Estación Ingeniero Giagnoni,Estación,Ingeniero Giagnoni,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1697,1697,0,POINT (-68.47812480899995 -33.09247760699998),Estación San Martín,Estación,San Martín,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1698,1698,0,POINT (-68.56214513799995 -33.04736583399995),Estación Palmira,Estación,Palmira,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1699,1699,0,POINT (-68.71857578599997 -32.85029178899998),Estación General Amigorena,Estación,General Amigorena,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1700,1700,0,POINT (-68.62684785799996 -32.81266163399994),Estación El Vergel,Estación,El Vergel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1701,1701,0,POINT (-68.54783507299999 -32.78881182499998),Apeadero Paramillo,Apeadero,Paramillo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1702,1702,0,POINT (-68.79798611199993 -33.02875544999995),Estación Cruz de Piedra,Estación,Cruz de Piedra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1703,1703,0,POINT (-68.88919398899998 -32.98542147099994),Estación Paso de los Andes,Estación,Paso de los Andes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1704,1704,0,POINT (-68.21786598699998 -32.369908340999984),,,,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1705,1705,0,POINT (-67.99241102199994 -31.746476448999942),Estación Vallecito,Estación,Vallecito,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1706,1706,0,POINT (-67.65859346199994 -31.589583421999976),Estación Bermejo,Estación,Bermejo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1707,1707,0,POINT (-67.35310560099998 -31.463238157999967),Estación Marayes,Estación,Marayes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1708,1708,0,POINT (-67.87631220899993 -34.59240926399997),Estación Monte Comán,Estación,Monte Comán,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1709,1709,0,POINT (-68.13159663999994 -34.67736008799994),Estación Goudge,Estación,Goudge,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1710,1710,0,POINT (-68.45291166599998 -34.58613116299995),Estación Capitán Montoya,Estación,Capitán Montoya,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1711,1711,0,POINT (-68.63534657499997 -34.86008969699998),Estación El Nihuil,Estación,El Nihuil,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1712,1712,0,POINT (-69.12578235399997 -34.977627447999964),Embarcadero Cañada Amarilla,Embarcadero,Cañada Amarilla,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1713,1713,0,POINT (-69.32261622699997 -35.020542002999946),Estación Los Parlamentos,Estación,Los Parlamentos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1714,1714,0,POINT (-68.97039549199997 -33.07812868099995),Estación Destilería YPF,Estación,Destilería YPF,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1715,1715,0,POINT (-68.91894073999998 -33.327062085999955),Estación Anchoris,Estación,Anchoris,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1716,1716,0,POINT (-69.03016515399997 -33.57390839599998),Estación Tunuyán,Estación,Tunuyán,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1717,1717,0,POINT (-69.06803981799999 -33.78090703999993),Estación Eugenio Bustos,Estación,Eugenio Bustos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1718,1718,0,POINT (-68.70260863199996 -41.250020527999936),Estación Maquinchao,Estación,Maquinchao,6,IGN/Tren Patagónico,IGN
puntos_de_transporte_ferroviario_AN070.1719,1719,0,POINT (-70.03497314399993 -41.24625795399993),Estación Clemente Onelli,Estación,Clemente Onelli,6,IGN/Tren Patagónico,IGN
puntos_de_transporte_ferroviario_AN070.1720,1720,0,POINT (-60.62471534499997 -25.949886608999975),Estación Castelli,Estación,Castelli,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1721,1721,0,POINT (-58.16956751099997 -26.169472945999928),Estación Formosa,Estación,Formosa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1722,1722,0,POINT (-62.06529755699995 -26.13281687799997),Estación Los Pirpintos,Estación,Los Pirpintos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1723,1723,0,POINT (-60.216545604999965 -26.873437686999978),Estación Quitilipi,Estación,Quitilipi,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1724,1724,0,POINT (-59.290080004999936 -27.20734132299998),Estación Makallé,Estación,Makallé,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1725,1725,0,POINT (-55.812056396999935 -27.913851842999975),Estación Apóstoles,Estación,Apóstoles,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1726,1726,0,POINT (-58.79985024699994 -27.946573386999944),Estación Empedrado,Estación,Empedrado,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1727,1727,0,POINT (-63.98012266799998 -27.87553328699994),Estación Forres,Estación,Forres,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1728,1728,0,POINT (-63.77416905399997 -27.709287236999955),Estación La Cañada,Estación,La Cañada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1729,1729,0,POINT (-62.139955191999945 -29.67337298999996),Estación Palo Negro,Estación,Palo Negro,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1730,1730,0,POINT (-62.05081506399995 -29.769757941999956),Estación Selva,Estación,Selva,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1731,1731,0,POINT (-57.649713292999934 -30.24700549499994),Estación Monte Caseros,Estación,Monte Caseros,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1732,1732,0,POINT (-58.46837537199997 -30.590334519999942),Estación Los Conquistadores,Estación,Los Conquistadores,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1733,1733,0,POINT (-63.59699372299997 -30.381633104999935),Estación Las Arrias,Estación,Las Arrias,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1734,1734,0,POINT (-61.23573637699997 -30.31269173399994),Estación San Cristóbal,Estación,San Cristóbal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1735,1735,0,POINT (-60.749154448999946 -30.54161129299996),Estación Villa Saralegui,Estación,Villa Saralegui,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1736,1736,0,POINT (-61.566878102999965 -30.946330262999936),Estación Sunchales,Estación,Sunchales,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1737,1737,0,POINT (-57.966788243999986 -30.621088776999954),Estación Mocoretá,Estación,Mocoretá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1738,1738,0,POINT (-58.01807816999997 -31.38246354299997),Estación Concordia Norte,Estación,Concordia Norte,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1739,1739,0,POINT (-66.59234886699994 -31.341088063999962),Estación Chepes,Estación,Chepes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1740,1740,0,POINT (-61.25492507699994 -31.43456553599998),Estación Pilar,Estación,Pilar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1741,1741,0,POINT (-60.93309179399995 -31.456762528999946),Estación Esperanza,Estación,Esperanza,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1742,1742,0,POINT (-59.597788467999976 -31.454441780999957),Estación Alcaraz,Estación,Alcaraz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1743,1743,0,POINT (-59.89421553599993 -31.585017816999937),Estación El Pingo,Estación,El Pingo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1744,1744,0,POINT (-60.67843105999998 -31.515595765999933),Estación Monte Vera,Estación,Monte Vera,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1745,1745,0,POINT (-58.401984495999955 -31.525808292999955),Estación General Campos,Estación,General Campos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1746,1746,0,POINT (-58.119188374999965 -31.38328314599994),Estación Yuquerí,Estación,Yuquerí,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1747,1747,0,POINT (-58.26325958499996 -31.471182702999954),Estación Yeruá,Estación,Yeruá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1748,1748,0,POINT (-64.08388274699996 -31.64727026299994),Estación Lozada,Estación,Lozada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1749,1749,0,POINT (-61.899774124999965 -31.56596988499996),Estación Zenón Pereyra,Estación,Zenón Pereyra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1750,1750,0,POINT (-63.19985820599999 -31.66584355899994),Estación Calchín,Estación,Calchín,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1751,1751,0,POINT (-61.37995047499999 -31.570746235999934),Estación Sa Pereyra,Estación,Sa Pereyra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1752,1752,0,POINT (-61.93048417899996 -31.615181991999975),Estación Esmeralda,Estación,Esmeralda,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1753,1753,0,POINT (-59.89998373399993 -31.664237733999983),Estación Villa María Grande,Estación,Villa María Grande,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1754,1754,0,POINT (-58.822384227999976 -31.826667717999953),Estación Clara,Estación,Clara,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1755,1755,0,POINT (-65.18408446699993 -31.950561927999956),Estación Villa Dolores,Estación,Villa Dolores,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1756,1756,0,POINT (-61.82048452999999 -31.761589829999934),Estación Sastre,Estación,Sastre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1757,1757,0,POINT (-60.008735645999934 -31.873176942999976),Estación Viale,Estación,Viale,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1758,1758,0,POINT (-60.12145483499995 -31.958628378999947),Estación Seguí,Estación,Seguí,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1759,1759,0,POINT (-61.85472039399997 -31.90079835299997),Estación San Jorge,Estación,San Jorge,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1760,1760,0,POINT (-61.11739884199994 -32.07361415199995),Estación San Eugenio,Estación,San Eugenio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1761,1761,0,POINT (-59.37198018099997 -32.33954532499996),Estación Solá,Estación,Solá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1762,1762,0,POINT (-58.90704457199996 -32.261989031999974),Estación Líbaros,Estación,Líbaros,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1763,1763,0,POINT (-59.53385171499997 -32.38816202499993),Estación Lucas González,Estación,Lucas González,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1764,1764,0,POINT (-62.652162475999944 -32.31068350399994),Estación Cintra,Estación,Cintra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1765,1765,0,POINT (-62.51313172999994 -32.335049450999975),Estación Chilibroste,Estación,Chilibroste,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1766,1766,0,POINT (-58.62028906399996 -32.43248726599995),Estación Herrera,Estación,Herrera,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1767,1767,0,POINT (-63.982344541999964 -32.24090564299996),Estación Tancacha,Estación,Tancacha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1768,1768,0,POINT (-61.52032770799997 -32.68177474399994),Estación Las Parejas,Estación,Las Parejas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1769,1769,0,POINT (-61.57052703599999 -32.476369449999936),Estación Las Rosas,Estación,Las Rosas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1770,1770,0,POINT (-61.916113724999946 -32.73229190099994),Estación General Roca,Estación,General Roca,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1771,1771,0,POINT (-62.10669542399995 -32.69881140299998),Estación Marcos Juárez,Estación,Marcos Juárez,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1772,1772,0,POINT (-62.98271690399997 -32.54941468099997),Estación Ballesteros,Estación,Ballesteros,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1773,1773,0,POINT (-61.08867507699995 -32.37306980799997),Estación Díaz,Estación,Díaz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1774,1774,0,POINT (-58.891863988999944 -32.684717588999945),Estación Urdinarrain,Estación,Urdinarrain,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1775,1775,0,POINT (-61.38720510199994 -32.82320912499995),Estación Cañada de Gómez,Estación,Cañada de Gómez,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1776,1776,0,POINT (-61.28800066799994 -32.46177054799995),Estación Clason,Estación,Clason,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1777,1777,0,POINT (-59.362910908999936 -32.54338156599994),Estación Gobernador Mansilla,Estación,Gobernador Mansilla,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1778,1778,0,POINT (-68.68617782799998 -32.99601885299995),Estación Rodeo del Medio,Estación,Rodeo del Medio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1779,1779,0,POINT (-65.29683790399997 -32.73270196799996),Estación Tilisarao,Estación,Tilisarao,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1780,1780,0,POINT (-65.24164798999993 -32.56301549799997),Estación Concarán,Estación,Concarán,2,IGN/Ministerio de Transporte de la Nación,IGN
